host_is_superhost,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,price,review_scores_rating,reviews_per_month
0,1,Harlem,Manhattan,40.82332,-73.9406,Entire rental unit,Entire home/apt,2,1.0,1,75,5.0,1.86
0,0,East Harlem,Manhattan,40.81085,-73.93607,Entire condominium (condo),Entire home/apt,2,1.0,1,143,0.0,0.0
0,1,Crown Heights,Brooklyn,40.67402,-73.92118,Entire rental unit,Entire home/apt,8,1.0,4,270,4.23,2.24
0,1,Ozone Park,Queens,40.68633,-73.83581,Entire residential home,Entire home/apt,2,1.0,1,120,0.0,0.0
0,0,West Village,Manhattan,40.73623,-74.00012,Entire rental unit,Entire home/apt,4,1.0,1,650,0.0,0.0
0,8,Bushwick,Brooklyn,40.6988,-73.91243,Entire rental unit,Entire home/apt,2,1.0,1,95,5.0,0.83
0,0,Bedford-Stuyvesant,Brooklyn,40.69,-73.93311,Entire residential home,Entire home/apt,2,1.5,1,187,0.0,0.0
0,1,Bushwick,Brooklyn,40.692240000000005,-73.9202,Entire rental unit,Entire home/apt,3,1.0,1,101,4.5,0.41
0,1,Astoria,Queens,40.76454,-73.91788000000001,Entire residential home,Entire home/apt,1,1.0,1,79,5.0,0.66
0,1,Highbridge,Bronx,40.82979,-73.92907,Entire rental unit,Entire home/apt,4,1.0,1,184,5.0,0.37
1,2,Bedford-Stuyvesant,Brooklyn,40.68169,-73.95206999999999,Entire rental unit,Entire home/apt,6,1.0,2,149,4.89,5.96
1,6,Hell's Kitchen,Manhattan,40.76054,-73.99775,Entire condominium (condo),Entire home/apt,4,2.0,2,1055,5.0,0.6
0,0,Carroll Gardens,Brooklyn,40.67914,-73.99889,Entire rental unit,Entire home/apt,4,1.0,1,206,4.67,0.75
0,0,Morningside Heights,Manhattan,40.811440000000005,-73.96385,Entire rental unit,Entire home/apt,4,2.0,3,170,5.0,0.25
0,1,Bushwick,Brooklyn,40.69184,-73.92625,Entire rental unit,Entire home/apt,4,1.0,1,176,4.94,6.78
0,4,East Flatbush,Brooklyn,40.65052,-73.94783000000001,Entire residential home,Entire home/apt,10,1.0,3,350,4.4,2.13
0,0,Flatbush,Brooklyn,40.644,-73.95622,Entire townhouse,Entire home/apt,1,1.0,1,110,0.0,0.0
0,1,Tribeca,Manhattan,40.71747,-74.00354,Entire loft,Entire home/apt,4,2.0,2,350,4.5,0.45
0,0,Midtown,Manhattan,40.76068,-73.96519,Entire serviced apartment,Entire home/apt,2,2.0,1,275,5.0,0.3
1,0,Kips Bay,Manhattan,40.74192,-73.98142,Entire loft,Entire home/apt,4,1.0,1,300,5.0,6.7
0,1,Financial District,Manhattan,40.706520000000005,-74.0078,Entire rental unit,Entire home/apt,2,1.0,1,169,4.29,7.0
0,1,Bedford-Stuyvesant,Brooklyn,40.68182,-73.93835,Entire rental unit,Entire home/apt,2,1.0,2,229,4.5,0.69
0,0,Nolita,Manhattan,40.72376,-73.99365,Entire rental unit,Entire home/apt,3,1.0,1,159,5.0,0.31
0,1,Harlem,Manhattan,40.82157,-73.94309,Entire rental unit,Entire home/apt,5,1.0,2,150,4.48,3.62
0,7,Kips Bay,Manhattan,40.73907,-73.98076999999999,Entire rental unit,Entire home/apt,3,1.0,1,160,0.0,0.0
1,2,Astoria,Queens,40.76771,-73.93075999999999,Entire rental unit,Entire home/apt,4,1.0,2,195,5.0,0.27
1,1,Arden Heights,Staten Island,40.56434,-74.18373000000001,Entire rental unit,Entire home/apt,2,1.0,1,103,4.98,9.02
0,0,Williamsburg,Brooklyn,40.70861,-73.96731,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,0.22
1,0,Prospect-Lefferts Gardens,Brooklyn,40.65643,-73.95362,Entire rental unit,Entire home/apt,4,1.0,2,329,4.83,5.57
0,0,Bedford-Stuyvesant,Brooklyn,40.68019,-73.91056,Entire serviced apartment,Entire home/apt,2,1.0,1,130,4.87,9.72
1,0,Williamsburg,Brooklyn,40.71603,-73.93923000000001,Entire rental unit,Entire home/apt,2,1.0,1,163,0.0,0.0
0,1,Hell's Kitchen,Manhattan,40.765121,-73.994194,Entire rental unit,Entire home/apt,4,1.0,2,250,4.5,2.0
0,0,Park Slope,Brooklyn,40.67126,-73.98432,Entire residential home,Entire home/apt,6,2.5,4,150,0.0,0.0
0,55,Hell's Kitchen,Manhattan,40.76093,-73.99115,Entire rental unit,Entire home/apt,4,1.0,2,165,0.0,0.0
0,2,Prospect-Lefferts Gardens,Brooklyn,40.66186,-73.94324,Entire condominium (condo),Entire home/apt,5,2.0,2,281,0.0,0.0
1,0,Greenpoint,Brooklyn,40.72957,-73.9574,Entire rental unit,Entire home/apt,3,1.0,1,213,4.83,1.12
0,1,Greenpoint,Brooklyn,40.72624,-73.95763000000001,Entire rental unit,Entire home/apt,4,1.0,2,500,5.0,0.4
0,0,Kensington,Brooklyn,40.63392,-73.97421,Entire rental unit,Entire home/apt,6,1.0,3,112,0.0,0.0
0,53,Midtown,Manhattan,40.76431,-73.98173,Entire rental unit,Entire home/apt,5,1.0,2,195,0.0,0.0
0,55,Midtown,Manhattan,40.76667,-73.98188,Entire rental unit,Entire home/apt,5,2.0,2,479,0.0,0.0
0,55,Midtown,Manhattan,40.76522,-73.98213,Entire rental unit,Entire home/apt,3,1.0,1,299,0.0,0.0
0,53,Midtown,Manhattan,40.76589,-73.98297,Entire rental unit,Entire home/apt,5,1.0,2,195,0.0,0.0
0,1,Williamsburg,Brooklyn,40.70743,-73.96251,Entire rental unit,Entire home/apt,6,1.0,3,130,5.0,0.19
1,0,East Flatbush,Brooklyn,40.64829,-73.94991,Entire condominium (condo),Entire home/apt,2,1.0,1,140,5.0,1.0
0,1,Bedford-Stuyvesant,Brooklyn,40.69158,-73.94066,Entire rental unit,Entire home/apt,6,1.0,2,362,0.0,0.0
1,1,Arverne,Queens,40.59788,-73.79966,Entire residential home,Entire home/apt,6,1.0,2,308,4.88,4.62
0,5,Prospect Heights,Brooklyn,40.67944,-73.96693,Entire rental unit,Entire home/apt,2,1.0,1,120,4.5,2.0
0,0,SoHo,Manhattan,40.72301,-73.99873000000001,Entire rental unit,Entire home/apt,5,1.0,2,425,0.0,0.0
0,0,Theater District,Manhattan,40.76042,-73.98161999999999,Entire condominium (condo),Entire home/apt,2,1.0,1,180,0.0,0.0
0,1,Sunset Park,Brooklyn,40.65552,-74.00461999999999,Entire rental unit,Entire home/apt,2,1.0,1,110,5.0,0.57
0,2273,Upper West Side,Manhattan,40.79299,-73.96904,Entire rental unit,Entire home/apt,2,1.0,1,283,0.0,0.0
0,0,Kensington,Brooklyn,40.6358,-73.97404,Entire rental unit,Entire home/apt,4,1.0,2,98,0.0,0.0
0,55,Mott Haven,Bronx,40.81108,-73.92949,Entire rental unit,Entire home/apt,6,2.0,2,299,0.0,0.0
0,0,East Village,Manhattan,40.73299,-73.99011999999999,Entire rental unit,Entire home/apt,5,2.0,2,495,5.0,0.85
0,0,Upper East Side,Manhattan,40.77157,-73.96086,Entire rental unit,Entire home/apt,2,1.0,1,81,5.0,0.38
0,0,Gravesend,Brooklyn,40.593140000000005,-73.98912,Entire residential home,Entire home/apt,4,1.0,2,128,4.67,9.25
0,1185,Upper East Side,Manhattan,40.76441,-73.96252,Entire serviced apartment,Entire home/apt,5,1.0,2,329,0.0,0.0
0,0,Canarsie,Brooklyn,40.64282,-73.91394,Entire guest suite,Entire home/apt,4,1.0,2,196,4.42,2.06
0,0,Lower East Side,Manhattan,40.72034,-73.99099,Entire rental unit,Entire home/apt,2,1.0,1,207,4.67,0.85
0,0,Gramercy,Manhattan,40.73858,-73.98578,Entire loft,Entire home/apt,2,1.0,1,169,0.0,0.0
0,0,Springfield Gardens,Queens,40.66215,-73.75735999999999,Entire residential home,Entire home/apt,6,2.0,3,299,4.95,13.64
1,1,Chinatown,Manhattan,40.71723,-73.99887,Entire rental unit,Entire home/apt,4,1.0,2,399,4.9,10.71
0,1,Financial District,Manhattan,40.70968,-74.00669,Entire rental unit,Entire home/apt,4,1.0,2,170,0.0,0.0
0,15,Windsor Terrace,Brooklyn,40.65943,-73.97711,Entire rental unit,Entire home/apt,7,2.0,3,150,4.5,0.43
0,0,Astoria,Queens,40.75795,-73.92002,Entire residential home,Entire home/apt,3,1.0,1,197,5.0,6.18
1,1,Kips Bay,Manhattan,40.74284,-73.98031999999999,Entire rental unit,Entire home/apt,2,1.0,1,100,4.81,2.98
0,5,Crown Heights,Brooklyn,40.67183,-73.94548,Entire rental unit,Entire home/apt,2,1.0,1,80,0.0,0.0
0,2,East Elmhurst,Queens,40.76474,-73.87659000000001,Entire residential home,Entire home/apt,5,1.0,2,195,4.93,3.33
1,0,East New York,Brooklyn,40.660553,-73.899261,Entire guest suite,Entire home/apt,10,2.0,4,303,4.85,26.0
1,4,Harlem,Manhattan,40.8106,-73.95307,Entire residential home,Entire home/apt,4,1.0,1,119,4.83,8.21
0,5,East Harlem,Manhattan,40.79237,-73.93936,Entire rental unit,Entire home/apt,7,1.0,3,275,3.0,0.36
0,0,Kensington,Brooklyn,40.63439,-73.97239,Entire rental unit,Entire home/apt,4,1.0,2,95,4.0,0.21
0,0,Mill Basin,Brooklyn,40.61013,-73.91234,Entire rental unit,Entire home/apt,4,1.0,1,100,4.29,7.0
1,2,Carroll Gardens,Brooklyn,40.6849,-73.98993,Entire rental unit,Entire home/apt,4,1.0,2,210,5.0,0.31
0,1,Red Hook,Brooklyn,40.67931,-74.00581,Entire loft,Entire home/apt,2,1.0,1,350,5.0,0.47
0,1,Washington Heights,Manhattan,40.8583,-73.93549,Entire rental unit,Entire home/apt,2,1.0,2,90,0.0,0.0
1,2,Bedford-Stuyvesant,Brooklyn,40.68205,-73.95319,Entire residential home,Entire home/apt,10,2.5,4,650,5.0,0.61
0,1,Concourse,Bronx,40.83308,-73.92316,Entire rental unit,Entire home/apt,3,1.0,1,91,4.25,3.43
0,4,Williamsburg,Brooklyn,40.70117,-73.94484,Entire rental unit,Entire home/apt,7,2.0,3,481,4.63,4.39
0,1,Bedford-Stuyvesant,Brooklyn,40.69263,-73.95921,Entire rental unit,Entire home/apt,3,1.0,1,62,5.0,2.0
0,1,Financial District,Manhattan,40.71022,-74.00488,Entire rental unit,Entire home/apt,4,1.0,2,175,0.0,0.0
1,0,East Village,Manhattan,40.72317,-73.98915,Entire rental unit,Entire home/apt,8,2.0,2,260,4.75,3.96
0,0,Greenpoint,Brooklyn,40.72525,-73.95345,Entire condominium (condo),Entire home/apt,4,2.0,2,195,0.0,0.0
0,0,Williamsburg,Brooklyn,40.7149,-73.96349000000001,Entire rental unit,Entire home/apt,2,1.0,1,150,4.89,1.81
0,0,Williamsburg,Brooklyn,40.7174,-73.94534,Entire rental unit,Entire home/apt,2,1.0,1,200,5.0,0.38
0,0,Chelsea,Manhattan,40.74393,-73.99654,Entire loft,Entire home/apt,2,2.0,1,595,5.0,0.4
0,10,Midtown,Manhattan,40.74615,-73.98881999999999,Entire rental unit,Entire home/apt,6,1.0,1,189,4.8,1.65
1,3,Bedford-Stuyvesant,Brooklyn,40.69019,-73.95321,Entire rental unit,Entire home/apt,5,1.0,1,300,4.86,8.18
0,1,Astoria,Queens,40.76551,-73.91039,Entire rental unit,Entire home/apt,2,1.0,2,93,4.0,0.68
0,1,Crown Heights,Brooklyn,40.6723,-73.96088,Entire rental unit,Entire home/apt,3,1.0,2,125,5.0,0.23
0,1,West Village,Manhattan,40.73302,-74.00721999999999,Entire rental unit,Entire home/apt,2,1.0,1,140,0.0,0.0
0,0,Sheepshead Bay,Brooklyn,40.60133,-73.95419,Entire rental unit,Entire home/apt,3,1.0,1,74,0.0,0.0
0,1,Midtown,Manhattan,40.74403,-73.98161999999999,Entire rental unit,Entire home/apt,5,1.0,2,289,0.0,0.0
1,2,Harlem,Manhattan,40.81488,-73.94503,Entire rental unit,Entire home/apt,4,1.0,2,399,5.0,1.94
1,0,St. Albans,Queens,40.70111,-73.7494,Entire residential home,Entire home/apt,6,1.5,3,213,5.0,6.54
0,1,Harlem,Manhattan,40.82009,-73.94491,Entire rental unit,Entire home/apt,5,2.0,2,351,0.0,0.0
0,0,Upper West Side,Manhattan,40.7858,-73.97081999999999,Entire rental unit,Entire home/apt,2,1.0,1,382,5.0,1.41
0,1,West Village,Manhattan,40.73281,-74.00206999999999,Entire rental unit,Entire home/apt,3,1.0,1,180,5.0,1.25
0,2,Chinatown,Manhattan,40.71606,-74.0002,Entire rental unit,Entire home/apt,3,1.0,1,200,4.71,1.68
0,1,Astoria,Queens,40.7681,-73.91982,Entire loft,Entire home/apt,2,1.0,1,99,4.78,9.0
1,7,East Harlem,Manhattan,40.78799,-73.95356,Entire serviced apartment,Entire home/apt,4,2.0,2,295,5.0,0.71
0,7,Bedford-Stuyvesant,Brooklyn,40.67706,-73.9235,Entire residential home,Entire home/apt,2,1.0,1,98,4.2,5.23
0,1,Kips Bay,Manhattan,40.74138,-73.98212,Entire rental unit,Entire home/apt,6,1.5,3,269,5.0,0.48
0,1,Bushwick,Brooklyn,40.7055,-73.91841,Entire rental unit,Entire home/apt,4,1.0,1,82,5.0,0.45
1,0,Bedford-Stuyvesant,Brooklyn,40.69985,-73.94086,Entire rental unit,Entire home/apt,2,1.0,2,225,5.0,2.61
0,0,St. Albans,Queens,40.69906,-73.75493,Entire residential home,Entire home/apt,4,1.0,2,165,4.95,19.0
0,2,Financial District,Manhattan,40.70867,-74.00839,Entire rental unit,Entire home/apt,2,1.0,1,300,0.0,0.0
0,1,Canarsie,Brooklyn,40.632940000000005,-73.90211,Entire residential home,Entire home/apt,2,1.0,1,130,4.5,1.94
1,4,Crown Heights,Brooklyn,40.68017,-73.96139000000001,Entire condominium (condo),Entire home/apt,4,1.0,1,325,4.86,2.66
1,0,Upper East Side,Manhattan,40.77586,-73.96099,Entire rental unit,Entire home/apt,2,1.0,1,10,5.0,0.83
1,0,Greenpoint,Brooklyn,40.72559,-73.94164,Entire condominium (condo),Entire home/apt,2,1.0,1,169,5.0,12.0
0,0,Hell's Kitchen,Manhattan,40.75997,-73.99871999999999,Entire rental unit,Entire home/apt,2,1.0,1,110,5.0,0.2
1,2,Bushwick,Brooklyn,40.70168,-73.91243,Entire rental unit,Entire home/apt,4,1.0,2,223,4.94,6.37
0,0,Chelsea,Manhattan,40.74017,-74.00247,Entire loft,Entire home/apt,4,1.0,1,299,0.0,0.0
1,2,Crown Heights,Brooklyn,40.67665,-73.95078000000001,Entire guest suite,Entire home/apt,4,1.0,2,164,4.83,2.71
1,1,Hell's Kitchen,Manhattan,40.76964,-73.99264000000001,Entire rental unit,Entire home/apt,4,1.0,2,231,4.77,11.92
0,1,Bedford-Stuyvesant,Brooklyn,40.67889,-73.94662,Entire rental unit,Entire home/apt,2,1.0,1,177,5.0,17.0
0,7,Crown Heights,Brooklyn,40.66492,-73.92846,Entire serviced apartment,Entire home/apt,2,1.0,1,152,4.49,11.81
0,55,Upper East Side,Manhattan,40.77159,-73.95498,Entire rental unit,Entire home/apt,4,1.0,1,160,0.0,0.0
0,2273,Midtown,Manhattan,40.75506,-73.96599,Entire rental unit,Entire home/apt,2,1.0,1,266,0.0,0.0
0,2,Greenpoint,Brooklyn,40.73409,-73.95791,Entire condominium (condo),Entire home/apt,2,1.0,1,245,5.0,0.23
1,1,Harlem,Manhattan,40.82677,-73.94219,Entire serviced apartment,Entire home/apt,4,1.0,2,199,4.92,8.24
0,1,Bushwick,Brooklyn,40.68929,-73.9215,Entire rental unit,Entire home/apt,3,1.0,1,165,4.71,5.75
1,0,Crown Heights,Brooklyn,40.67316,-73.95798,Entire rental unit,Entire home/apt,5,1.0,2,260,4.96,4.76
0,0,Kips Bay,Manhattan,40.73906,-73.98111999999999,Entire rental unit,Entire home/apt,4,1.0,2,111,5.0,0.73
1,3,Woodhaven,Queens,40.68848,-73.86521,Entire guest suite,Entire home/apt,3,1.0,1,99,4.64,2.77
0,1,Bedford-Stuyvesant,Brooklyn,40.68638,-73.95692,Entire rental unit,Entire home/apt,3,1.0,1,140,4.67,0.58
1,9,Upper West Side,Manhattan,40.79002,-73.97097,Entire rental unit,Entire home/apt,2,1.0,1,175,5.0,0.83
0,1,Harlem,Manhattan,40.80699,-73.94686999999999,Entire condominium (condo),Entire home/apt,4,2.0,2,185,0.0,0.0
0,1,Ridgewood,Queens,40.7066,-73.90545,Entire rental unit,Entire home/apt,2,1.0,1,84,4.84,5.56
1,3,Little Italy,Manhattan,40.71874,-73.99691999999999,Entire rental unit,Entire home/apt,2,1.0,1,261,4.73,3.98
0,0,Gerritsen Beach,Brooklyn,40.589940000000006,-73.92364,Entire condominium (condo),Entire home/apt,3,1.0,2,139,4.94,6.08
1,7,Murray Hill,Manhattan,40.74913,-73.97981,Entire rental unit,Entire home/apt,4,2.0,2,248,5.0,0.59
0,1,Bedford-Stuyvesant,Brooklyn,40.68807,-73.94144,Entire rental unit,Entire home/apt,4,1.0,2,120,5.0,1.41
0,0,Bedford-Stuyvesant,Brooklyn,40.67901,-73.94293,Entire rental unit,Entire home/apt,6,1.0,3,110,4.0,0.47
0,4,Hell's Kitchen,Manhattan,40.7623,-73.99923000000001,Entire rental unit,Entire home/apt,2,1.0,1,532,5.0,5.81
1,0,Wakefield,Bronx,40.90229,-73.84239000000001,Entire rental unit,Entire home/apt,5,1.0,2,133,4.71,20.0
0,1,Crown Heights,Brooklyn,40.67034,-73.95791,Entire rental unit,Entire home/apt,3,1.0,1,300,0.0,0.0
0,0,Boerum Hill,Brooklyn,40.68524,-73.98459,Entire condominium (condo),Entire home/apt,6,3.5,2,950,0.0,0.0
1,0,Bedford-Stuyvesant,Brooklyn,40.69187,-73.93803,Entire rental unit,Entire home/apt,4,1.0,2,150,4.76,11.08
0,11,Flatbush,Brooklyn,40.63406,-73.96467,Entire rental unit,Entire home/apt,2,1.0,1,64,0.0,0.0
0,1,Greenpoint,Brooklyn,40.72436,-73.94549,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,0.68
1,6,Crown Heights,Brooklyn,40.667625,-73.958359,Entire rental unit,Entire home/apt,3,1.0,1,150,4.96,4.96
0,1,Park Slope,Brooklyn,40.66923,-73.98008,Entire rental unit,Entire home/apt,4,1.0,1,150,5.0,0.86
0,3,Williamsburg,Brooklyn,40.71623,-73.95234,Entire rental unit,Entire home/apt,3,1.0,2,276,5.0,0.56
1,3,Financial District,Manhattan,40.70495,-74.01146999999999,Entire condominium (condo),Entire home/apt,3,1.0,1,399,0.0,0.0
0,1,Stuyvesant Town,Manhattan,40.73355,-73.98045,Entire rental unit,Entire home/apt,4,1.0,2,205,0.0,0.0
0,4,Chelsea,Manhattan,40.7447,-74.00466999999999,Entire rental unit,Entire home/apt,3,1.0,1,371,5.0,2.38
0,0,Ditmars Steinway,Queens,40.77707,-73.90231999999999,Entire rental unit,Entire home/apt,2,1.0,1,125,5.0,0.33
1,4,Queens Village,Queens,40.714490000000005,-73.73122,Entire residential home,Entire home/apt,2,1.0,1,62,4.64,14.04
1,2,East Elmhurst,Queens,40.75761,-73.89543,Entire guest suite,Entire home/apt,3,1.0,1,85,4.88,3.29
0,1,Clifton,Staten Island,40.61717,-74.07848,Entire rental unit,Entire home/apt,2,1.0,1,73,4.5,4.18
0,3,West Village,Manhattan,40.73511,-74.0068,Entire condominium (condo),Entire home/apt,3,1.0,1,151,4.75,0.88
1,1,Jamaica,Queens,40.686440000000005,-73.77668,Entire rental unit,Entire home/apt,2,1.0,1,107,5.0,9.64
0,1,Astoria,Queens,40.75847,-73.91664,Entire rental unit,Entire home/apt,4,2.0,1,120,5.0,0.45
0,2,Bedford-Stuyvesant,Brooklyn,40.6918,-73.95267,Entire loft,Entire home/apt,3,1.0,1,125,5.0,2.0
0,0,Crown Heights,Brooklyn,40.66745,-73.95962,Entire rental unit,Entire home/apt,2,1.0,1,86,5.0,0.27
0,0,Longwood,Bronx,40.82316,-73.88633,Entire rental unit,Entire home/apt,4,1.0,2,143,0.0,0.0
0,1,Kips Bay,Manhattan,40.74264,-73.97336999999999,Entire condominium (condo),Entire home/apt,2,1.0,1,166,5.0,1.08
1,0,Richmond Hill,Queens,40.70003,-73.84181,Entire rental unit,Entire home/apt,2,1.0,1,91,5.0,4.85
0,2,Upper East Side,Manhattan,40.76231,-73.96092,Entire rental unit,Entire home/apt,2,1.0,1,254,4.82,6.71
0,2,SoHo,Manhattan,40.72748,-74.00279,Entire loft,Entire home/apt,16,2.0,1,1742,0.0,0.0
1,1,Williamsburg,Brooklyn,40.71236,-73.96585999999999,Entire rental unit,Entire home/apt,2,1.0,1,241,4.9,5.26
0,0,Rockaway Beach,Queens,40.58899,-73.81076999999999,Entire rental unit,Entire home/apt,6,1.0,3,175,4.13,1.5
1,0,Canarsie,Brooklyn,40.638290000000005,-73.90111999999999,Entire residential home,Entire home/apt,8,2.0,4,350,5.0,2.94
0,105,Upper East Side,Manhattan,40.77667,-73.94955,Entire rental unit,Entire home/apt,2,1.0,1,125,0.0,0.0
0,0,Crown Heights,Brooklyn,40.67667,-73.93934,Entire rental unit,Entire home/apt,4,1.0,1,175,5.0,0.58
1,1,Harlem,Manhattan,40.80062,-73.94771999999999,Entire rental unit,Entire home/apt,4,1.0,2,200,4.65,8.5
0,0,Greenwich Village,Manhattan,40.73212,-73.99752,Entire rental unit,Entire home/apt,2,1.0,1,180,4.75,0.77
0,1,Hell's Kitchen,Manhattan,40.76263,-73.99288,Entire rental unit,Entire home/apt,4,1.0,2,290,4.7,2.1
0,1,Harlem,Manhattan,40.82076,-73.94677,Entire rental unit,Entire home/apt,2,1.0,2,102,4.13,8.0
0,1,Greenwich Village,Manhattan,40.73366,-73.99246,Entire condominium (condo),Entire home/apt,5,2.5,2,1100,0.0,0.0
0,0,East Morrisania,Bronx,40.83093,-73.8932,Entire rental unit,Entire home/apt,2,1.0,1,68,0.0,0.0
0,1,Chelsea,Manhattan,40.7467,-74.00189,Entire rental unit,Entire home/apt,2,1.0,1,105,0.0,0.0
0,23,East Harlem,Manhattan,40.794,-73.94453,Entire rental unit,Entire home/apt,3,1.0,2,95,1.0,1.0
0,173,Upper East Side,Manhattan,40.76177,-73.96664,Entire rental unit,Entire home/apt,2,1.0,1,176,5.0,0.68
1,0,Washington Heights,Manhattan,40.85096,-73.92862,Entire rental unit,Entire home/apt,4,1.0,1,166,4.95,12.94
1,2,Williamsburg,Brooklyn,40.71754,-73.94252,Entire rental unit,Entire home/apt,2,1.0,1,145,5.0,1.11
0,1,Crown Heights,Brooklyn,40.67642,-73.95469,Entire rental unit,Entire home/apt,4,1.0,1,199,4.47,5.77
0,204,East Village,Manhattan,40.73175,-73.99121,Entire rental unit,Entire home/apt,3,1.0,1,228,0.0,0.0
0,0,Brighton Beach,Brooklyn,40.58044,-73.95707,Entire rental unit,Entire home/apt,5,1.5,3,756,0.0,0.0
0,3,Far Rockaway,Queens,40.59833,-73.74202,Entire rental unit,Entire home/apt,6,2.0,2,92,4.67,1.17
1,0,Bedford-Stuyvesant,Brooklyn,40.68837,-73.93393,Entire rental unit,Entire home/apt,4,1.0,2,230,4.92,9.73
1,7,Oakwood,Staten Island,40.55966,-74.11788,Entire rental unit,Entire home/apt,2,1.0,1,134,5.0,0.24
1,7,Oakwood,Staten Island,40.55893,-74.12009,Entire rental unit,Entire home/apt,2,1.0,1,143,5.0,0.91
1,0,Cypress Hills,Brooklyn,40.68763,-73.87566,Entire guesthouse,Entire home/apt,3,1.0,1,120,4.86,29.41
0,1,East Village,Manhattan,40.72914,-73.98987,Entire rental unit,Entire home/apt,3,1.0,1,175,0.0,0.0
0,0,Brownsville,Brooklyn,40.66751,-73.92291999999999,Entire rental unit,Entire home/apt,2,1.0,1,164,4.5,0.94
0,1,Park Slope,Brooklyn,40.67001,-73.9852,Entire rental unit,Entire home/apt,7,1.0,2,251,4.8,4.92
0,1,Kips Bay,Manhattan,40.7412,-73.98347,Entire rental unit,Entire home/apt,4,1.0,2,154,4.0,1.0
0,0,Arverne,Queens,40.59435,-73.79401,Entire residential home,Entire home/apt,2,1.0,1,117,5.0,1.96
0,1,Mott Haven,Bronx,40.80879,-73.91413,Entire residential home,Entire home/apt,3,1.5,3,380,0.0,0.0
0,1,Long Island City,Queens,40.75046,-73.93943,Entire rental unit,Entire home/apt,2,1.0,1,61,5.0,0.86
0,1,Greenpoint,Brooklyn,40.73371,-73.95213000000001,Entire rental unit,Entire home/apt,2,1.0,1,175,4.62,7.59
0,3,Bedford-Stuyvesant,Brooklyn,40.68668,-73.94445999999999,Entire rental unit,Entire home/apt,3,1.0,2,120,0.0,0.0
0,2232,Murray Hill,Manhattan,40.74433,-73.97182,Entire serviced apartment,Entire home/apt,3,1.0,1,292,0.0,0.0
0,0,East Village,Manhattan,40.729992,-73.98041500000001,Entire rental unit,Entire home/apt,2,1.0,1,250,4.93,7.5
1,0,Clinton Hill,Brooklyn,40.68425,-73.96500999999999,Entire rental unit,Entire home/apt,2,1.0,1,161,5.0,2.84
1,0,East Flatbush,Brooklyn,40.64348,-73.94944,Entire guest suite,Entire home/apt,6,2.0,3,133,4.71,2.82
1,0,West Village,Manhattan,40.73759,-73.99958000000001,Entire rental unit,Entire home/apt,2,1.0,1,180,5.0,1.78
0,0,Windsor Terrace,Brooklyn,40.65823,-73.97896999999999,Entire guest suite,Entire home/apt,3,1.0,1,80,0.0,0.0
0,1,East Village,Manhattan,40.72583,-73.98603,Entire rental unit,Entire home/apt,3,1.0,1,186,5.0,0.77
0,3,Nolita,Manhattan,40.72233,-73.99499,Entire rental unit,Entire home/apt,2,1.5,1,250,5.0,0.2
1,0,Williamsburg,Brooklyn,40.71226,-73.95735,Entire rental unit,Entire home/apt,4,2.0,2,275,4.85,6.61
0,1,Clinton Hill,Brooklyn,40.69235,-73.96384,Entire rental unit,Entire home/apt,2,1.0,1,249,4.67,0.76
1,0,Jamaica,Queens,40.68327,-73.76568,Entire residential home,Entire home/apt,3,1.0,1,82,5.0,2.98
0,1,Washington Heights,Manhattan,40.84503,-73.94174,Entire rental unit,Entire home/apt,4,1.0,2,225,0.0,0.0
1,5,South Slope,Brooklyn,40.6669,-73.98597,Entire guesthouse,Entire home/apt,5,1.0,2,350,4.81,4.53
0,2,Bedford-Stuyvesant,Brooklyn,40.68765,-73.9531,Entire rental unit,Entire home/apt,5,2.0,2,278,4.8,1.72
1,1,Upper East Side,Manhattan,40.77474,-73.94932,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,3.58
0,1,Sheepshead Bay,Brooklyn,40.58547,-73.93659,Entire residential home,Entire home/apt,6,1.0,2,387,4.78,8.45
